Date ,     1,     2,     3,     4,     5,     6,     7,     8,     9,    10,    11,    12,    13,    14,    15,    16,    17,    18,    19,    20,    21,    22,    23
1981-02-22, 1.087E+00, 9.712E-01, 8.501E-01, 1.387E+00, 2.359E-02, 6.083E-01, 1.180E-01, 1.443E+00, 1.455E+00, 2.067E+00, 6.013E-01, 1.682E+00, 3.007E-01, 8.166E-01, 1.062E-02, 1.914E-02, 5.193E-01, 7.157E-02, 1.748E-02, 1.231E-01, 1.462E-01, 1.242E-01, 1.483E-01
1981-02-23, 1.213E+00, 1.045E+00, 8.678E-01, 1.444E+00, 2.642E-02, 6.369E-01, 1.315E-01, 1.629E+00, 1.655E+00, 2.343E+00, 6.136E-01, 1.926E+00, 3.165E-01, 8.882E-01, 1.103E-02, 2.014E-02, 5.410E-01, 7.470E-02, 1.879E-02, 1.431E-01, 1.490E-01, 1.064E-01, 1.386E-01
1981-02-24, 1.017E+00, 9.857E-01, 8.203E-01, 1.399E+00, 2.264E-02, 5.836E-01, 1.136E-01, 1.373E+00, 1.421E+00, 2.020E+00, 5.776E-01, 1.622E+00, 2.938E-01, 7.825E-01, 9.920E-03, 1.916E-02, 4.969E-01, 6.721E-02, 1.573E-02, 1.134E-01, 1.333E-01, 1.148E-01, 1.288E-01
1981-02-25, 8.649E-01, 8.963E-01, 6.944E-01, 1.235E+00, 1.970E-02, 5.287E-01, 1.016E-01, 1.259E+00, 1.344E+00, 1.892E+00, 5.182E-01, 1.514E+00, 2.711E-01, 7.285E-01, 8.206E-03, 1.578E-02, 4.708E-01, 5.690E-02, 1.323E-02, 9.692E-02, 1.150E-01, 9.694E-02, 1.087E-01
1981-02-26, 8.081E-01, 8.492E-01, 6.230E-01, 1.160E+00, 1.763E-02, 4.928E-01, 9.322E-02, 1.170E+00, 1.282E+00, 1.785E+00, 4.822E-01, 1.423E+00, 2.567E-01, 6.855E-01, 7.249E-03, 1.431E-02, 4.485E-01, 5.104E-02, 1.181E-02, 8.475E-02, 1.037E-01, 9.096E-02, 9.948E-02
1981-02-27, 7.604E-01, 8.074E-01, 5.615E-01, 1.098E+00, 1.583E-02, 4.636E-01, 8.584E-02, 1.096E+00, 1.225E+00, 1.691E+00, 4.516E-01, 1.345E+00, 2.446E-01, 6.477E-01, 6.457E-03, 1.299E-02, 4.278E-01, 4.604E-02, 1.055E-02, 7.448E-02, 9.461E-02, 8.488E-02, 9.136E-02
1981-02-28, 7.159E-01, 7.695E-01, 5.129E-01, 1.039E+00, 1.440E-02, 4.383E-01, 7.957E-02, 1.033E+00, 1.171E+00, 1.605E+00, 4.275E-01, 1.272E+00, 2.352E-01, 6.143E-01, 5.830E-03, 1.233E-02, 4.087E-01, 4.173E-02, 1.006E-02, 6.575E-02, 8.884E-02, 8.995E-02, 8.910E-02
1981-03-01, 6.742E-01, 7.347E-01, 4.732E-01, 9.867E-01, 1.326E-02, 4.158E-01, 7.414E-02, 9.775E-01, 1.120E+00, 1.527E+00, 4.105E-01, 1.208E+00, 2.279E-01, 5.845E-01, 5.322E-03, 1.143E-02, 3.911E-01, 3.806E-02, 9.353E-03, 5.849E-02, 8.305E-02, 8.845E-02, 8.404E-02
1981-03-02, 6.458E-01, 7.281E-01, 5.184E-01, 1.047E+00, 1.285E-02, 4.239E-01, 6.927E-02, 9.329E-01, 1.074E+00, 1.458E+00, 4.388E-01, 1.151E+00, 2.307E-01, 5.588E-01, 5.619E-03, 1.324E-02, 3.751E-01, 3.970E-02, 9.823E-03, 5.229E-02, 8.540E-02, 1.117E-01, 8.814E-02
1981-03-03, 7.167E-01, 7.836E-01, 5.383E-01, 1.129E+00, 1.329E-02, 4.367E-01, 6.908E-02, 9.078E-01, 1.049E+00, 1.405E+00, 4.417E-01, 1.101E+00, 2.271E-01, 5.444E-01, 6.157E-03, 1.343E-02, 3.625E-01, 4.493E-02, 8.005E-03, 5.071E-02, 8.923E-02, 9.155E-02, 8.248E-02
1981-03-04, 6.861E-01, 7.386E-01, 4.655E-01, 1.022E+00, 1.233E-02, 4.119E-01, 6.920E-02, 8.608E-01, 1.020E+00, 1.352E+00, 4.043E-01, 1.057E+00, 2.187E-01, 5.286E-01, 5.755E-03, 1.240E-02, 3.516E-01, 4.010E-02, 7.077E-03, 4.888E-02, 8.331E-02, 7.188E-02, 7.408E-02
1981-03-05, 6.621E-01, 7.149E-01, 4.335E-01, 9.800E-01, 1.182E-02, 3.995E-01, 6.873E-02, 8.255E-01, 9.976E-01, 1.305E+00, 3.880E-01, 1.016E+00, 2.145E-01, 5.163E-01, 5.396E-03, 1.199E-02, 3.422E-01, 3.826E-02, 6.659E-03, 4.704E-02, 7.955E-02, 6.425E-02, 7.111E-02
1981-03-06, 7.393E-01, 7.509E-01, 4.585E-01, 1.025E+00, 1.352E-02, 4.267E-01, 8.080E-02, 8.384E-01, 1.013E+00, 1.330E+00, 4.069E-01, 9.866E-01, 2.279E-01, 5.611E-01, 6.009E-03, 1.446E-02, 3.457E-01, 4.282E-02, 8.175E-03, 5.720E-02, 8.801E-02, 6.557E-02, 7.971E-02
1981-03-07, 6.951E-01, 7.200E-01, 4.089E-01, 9.469E-01, 1.350E-02, 4.181E-01, 8.011E-02, 8.372E-01, 1.008E+00, 1.339E+00, 3.821E-01, 9.593E-01, 2.263E-01, 5.691E-01, 5.699E-03, 1.356E-02, 3.432E-01, 3.950E-02, 7.808E-03, 6.201E-02, 8.469E-02, 4.877E-02, 7.440E-02
1981-03-08, 6.850E-01, 7.006E-01, 3.781E-01, 8.992E-01, 1.404E-02, 4.115E-01, 8.209E-02, 8.700E-01, 1.039E+00, 1.422E+00, 3.717E-01, 9.526E-01, 2.282E-01, 5.958E-01, 5.534E-03, 1.029E-02, 3.475E-01, 3.774E-02, 8.591E-03, 7.041E-02, 8.337E-02, 3.888E-02, 7.224E-02
1981-03-09, 7.347E-01, 6.961E-01, 3.606E-01, 8.734E-01, 1.543E-02, 4.225E-01, 8.996E-02, 9.616E-01, 1.133E+00, 1.603E+00, 3.670E-01, 1.018E+00, 2.378E-01, 6.413E-01, 5.602E-03, 8.343E-03, 3.634E-01, 3.730E-02, 1.060E-02, 8.897E-02, 8.554E-02, 3.017E-02, 7.068E-02
1981-03-10, 7.177E-01, 6.722E-01, 3.294E-01, 8.227E-01, 1.571E-02, 4.200E-01, 9.251E-02, 1.029E+00, 1.175E+00, 1.721E+00, 3.509E-01, 1.095E+00, 2.418E-01, 6.696E-01, 5.306E-03, 6.464E-03, 3.705E-01, 3.536E-02, 1.249E-02, 1.038E-01, 8.367E-02, 2.182E-02, 6.687E-02
1981-03-11, 6.337E-01, 6.262E-01, 2.854E-01, 7.533E-01, 1.465E-02, 3.955E-01, 8.659E-02, 9.989E-01, 1.137E+00, 1.679E+00, 3.227E-01, 1.079E+00, 2.347E-01, 6.534E-01, 4.666E-03, 4.870E-03, 3.591E-01, 3.115E-02, 1.280E-02, 1.026E-01, 7.734E-02, 1.654E-02, 5.888E-02
1981-03-12, 6.145E-01, 5.976E-01, 2.578E-01, 7.098E-01, 1.413E-02, 3.836E-01, 8.380E-02, 9.929E-01, 1.129E+00, 1.687E+00, 3.050E-01, 1.091E+00, 2.301E-01, 6.509E-01, 4.250E-03, 3.934E-03, 3.537E-01, 2.859E-02, 1.364E-02, 1.030E-01, 7.306E-02, 1.370E-02, 5.248E-02
1981-03-13, 6.835E-01, 6.306E-01, 3.038E-01, 7.817E-01, 1.476E-02, 4.017E-01, 8.697E-02, 9.781E-01, 1.113E+00, 1.656E+00, 3.275E-01, 1.043E+00, 2.319E-01, 6.611E-01, 4.844E-03, 4.259E-03, 3.515E-01, 3.173E-02, 1.299E-02, 1.020E-01, 7.745E-02, 2.030E-02, 5.500E-02
1981-03-14, 6.269E-01, 5.992E-01, 2.684E-01, 7.446E-01, 1.396E-02, 3.888E-01, 8.295E-02, 9.495E-01, 1.085E+00, 1.621E+00, 3.040E-01, 1.020E+00, 2.225E-01, 6.396E-01, 4.286E-03, 3.280E-03, 3.416E-01, 2.924E-02, 1.225E-02, 9.370E-02, 7.153E-02, 1.404E-02, 4.813E-02
1981-03-15, 5.485E-01, 5.510E-01, 2.277E-01, 6.720E-01, 1.201E-02, 3.562E-01, 7.247E-02, 8.651E-01, 1.006E+00, 1.495E+00, 2.743E-01, 9.624E-01, 2.076E-01, 5.914E-01, 3.637E-03, 2.703E-03, 3.194E-01, 2.469E-02, 1.012E-02, 7.775E-02, 6.348E-02, 1.354E-02, 4.276E-02
1981-03-16, 5.273E-01, 5.253E-01, 2.078E-01, 6.420E-01, 1.090E-02, 3.408E-01, 6.658E-02, 8.130E-01, 9.573E-01, 1.420E+00, 2.569E-01, 9.228E-01, 1.984E-01, 5.604E-01, 3.360E-03, 2.258E-03, 3.049E-01, 2.242E-02, 8.593E-03, 6.739E-02, 5.961E-02, 1.321E-02, 3.952E-02
1981-03-17, 5.192E-01, 5.137E-01, 1.989E-01, 6.334E-01, 1.016E-02, 3.321E-01, 6.266E-02, 7.744E-01, 9.220E-01, 1.359E+00, 2.470E-01, 8.904E-01, 1.926E-01, 5.375E-01, 3.217E-03, 2.027E-03, 2.933E-01, 2.147E-02, 7.555E-03, 5.984E-02, 5.754E-02, 1.342E-02, 3.796E-02
1981-03-18, 5.052E-01, 4.981E-01, 1.902E-01, 6.178E-01, 9.435E-03, 3.223E-01, 5.859E-02, 7.381E-01, 8.874E-01, 1.301E+00, 2.427E-01, 8.603E-01, 1.877E-01, 5.154E-01, 3.046E-03, 2.015E-03, 2.831E-01, 2.037E-02, 6.768E-03, 5.329E-02, 5.520E-02, 1.486E-02, 3.807E-02
1981-03-19, 4.957E-01, 5.058E-01, 2.342E-01, 6.721E-01, 8.931E-03, 3.278E-01, 5.255E-02, 7.078E-01, 8.510E-01, 1.245E+00, 2.717E-01, 8.322E-01, 1.863E-01, 4.917E-01, 3.552E-03, 3.684E-03, 2.716E-01, 2.213E-02, 6.877E-03, 4.726E-02, 5.777E-02, 2.866E-02, 4.979E-02
1981-03-20, 4.443E-01, 4.581E-01, 1.760E-01, 5.759E-01, 7.306E-03, 2.903E-01, 4.506E-02, 6.384E-01, 7.798E-01, 1.135E+00, 2.302E-01, 7.927E-01, 1.744E-01, 4.493E-01, 2.729E-03, 2.294E-03, 2.490E-01, 1.763E-02, 5.143E-03, 3.801E-02, 4.889E-02, 1.937E-02, 3.879E-02
1981-03-21, 4.763E-01, 4.976E-01, 2.403E-01, 6.799E-01, 7.993E-03, 3.137E-01, 4.805E-02, 6.245E-01, 7.705E-01, 1.101E+00, 2.731E-01, 7.719E-01, 1.809E-01, 4.474E-01, 3.755E-03, 4.260E-03, 2.447E-01, 2.298E-02, 6.502E-03, 4.056E-02, 5.975E-02, 2.909E-02, 5.587E-02
1981-03-22, 5.162E-01, 5.323E-01, 2.857E-01, 7.441E-01, 9.081E-03, 3.492E-01, 5.394E-02, 6.085E-01, 7.704E-01, 1.059E+00, 2.993E-01, 7.214E-01, 1.927E-01, 4.656E-01, 4.417E-03, 5.481E-03, 2.400E-01, 2.810E-02, 7.693E-03, 4.572E-02, 6.692E-02, 3.143E-02, 6.296E-02
1981-03-23, 5.475E-01, 5.547E-01, 2.801E-01, 7.475E-01, 1.109E-02, 3.589E-01, 6.471E-02, 6.651E-01, 8.215E-01, 1.146E+00, 2.861E-01, 7.312E-01, 2.022E-01, 5.165E-01, 4.906E-03, 5.051E-03, 2.525E-01, 3.141E-02, 8.693E-03, 5.904E-02, 7.421E-02, 2.461E-02, 6.005E-02
1981-03-24, 4.884E-01, 4.765E-01, 2.124E-01, 6.142E-01, 9.581E-03, 3.270E-01, 5.919E-02, 6.205E-01, 7.919E-01, 1.081E+00, 2.548E-01, 6.808E-01, 1.951E-01, 4.909E-01, 3.619E-03, 3.510E-03, 2.335E-01, 2.552E-02, 7.908E-03, 5.483E-02, 6.390E-02, 2.053E-02, 5.059E-02
1981-03-25, 1.825E+00, 1.072E+00, 9.029E-01, 1.576E+00, 4.269E-02, 8.774E-01, 2.247E-01, 1.858E+00, 1.860E+00, 2.996E+00, 6.870E-01, 1.453E+00, 3.987E-01, 1.288E+00, 1.580E-02, 2.316E-02, 6.156E-01, 1.002E-01, 4.069E-02, 2.967E-01, 1.932E-01, 9.995E-02, 1.720E-01
1981-03-26, 5.086E-01, 5.651E-01, 3.686E-01, 7.993E-01, 1.808E-02, 4.548E-01, 1.006E-01, 9.341E-01, 1.032E+00, 1.598E+00, 3.564E-01, 9.029E-01, 2.521E-01, 6.947E-01, 6.074E-03, 7.799E-03, 3.424E-01, 4.180E-02, 1.548E-02, 1.148E-01, 9.054E-02, 3.568E-02, 7.489E-02
1981-03-27, 5.948E-01, 6.292E-01, 4.122E-01, 9.211E-01, 1.783E-02, 4.747E-01, 1.003E-01, 9.125E-01, 1.040E+00, 1.566E+00, 3.858E-01, 8.692E-01, 2.405E-01, 6.835E-01, 6.466E-03, 9.158E-03, 3.347E-01, 4.389E-02, 1.471E-02, 1.063E-01, 9.419E-02, 4.262E-02, 8.513E-02
1981-03-28, 8.617E-01, 7.545E-01, 5.296E-01, 1.114E+00, 2.287E-02, 5.597E-01, 1.238E-01, 1.021E+00, 1.134E+00, 1.722E+00, 4.542E-01, 8.612E-01, 2.696E-01, 7.935E-01, 8.160E-03, 1.265E-02, 3.644E-01, 5.670E-02, 1.897E-02, 1.355E-01, 1.126E-01, 5.120E-02, 1.036E-01
1981-03-29, 8.829E-01, 7.726E-01, 4.330E-01, 9.757E-01, 2.160E-02, 5.589E-01, 1.162E-01, 1.171E+00, 1.248E+00, 1.968E+00, 4.163E-01, 1.020E+00, 2.644E-01, 8.690E-01, 5.972E-03, 9.258E-03, 3.935E-01, 5.257E-02, 1.962E-02, 1.386E-01, 8.964E-02, 3.750E-02, 8.200E-02
1981-03-30, 4.876E-01, 5.486E-01, 2.848E-01, 7.371E-01, 1.342E-02, 3.970E-01, 7.451E-02, 7.918E-01, 8.897E-01, 1.361E+00, 3.017E-01, 7.065E-01, 2.117E-01, 6.143E-01, 4.105E-03, 6.180E-03, 2.809E-01, 3.206E-02, 1.159E-02, 8.277E-02, 6.550E-02, 3.235E-02, 5.919E-02
1981-03-31, 5.290E-01, 5.698E-01, 2.900E-01, 7.793E-01, 1.327E-02, 4.003E-01, 7.239E-02, 7.843E-01, 9.053E-01, 1.368E+00, 3.077E-01, 7.207E-01, 2.090E-01, 6.049E-01, 4.227E-03, 6.178E-03, 2.763E-01, 3.060E-02, 1.034E-02, 7.665E-02, 6.930E-02, 3.122E-02, 6.301E-02
1981-04-01, 7.763E-01, 7.014E-01, 4.385E-01, 9.982E-01, 1.782E-02, 4.892E-01, 9.440E-02, 8.399E-01, 9.651E-01, 1.432E+00, 3.878E-01, 7.144E-01, 2.413E-01, 6.849E-01, 6.529E-03, 1.073E-02, 2.960E-01, 4.494E-02, 1.553E-02, 9.987E-02, 9.291E-02, 5.227E-02, 8.887E-02
1981-04-02, 7.018E-01, 6.480E-01, 3.649E-01, 8.918E-01, 1.607E-02, 4.578E-01, 9.038E-02, 8.138E-01, 9.602E-01, 1.411E+00, 3.589E-01, 6.934E-01, 2.315E-01, 6.627E-01, 5.350E-03, 8.366E-03, 2.859E-01, 3.902E-02, 1.373E-02, 9.265E-02, 8.293E-02, 3.964E-02, 7.737E-02
1981-04-03, 6.783E-01, 6.343E-01, 3.314E-01, 8.378E-01, 1.615E-02, 4.553E-01, 9.355E-02, 7.996E-01, 9.445E-01, 1.398E+00, 3.439E-01, 6.820E-01, 2.336E-01, 6.582E-01, 5.168E-03, 7.623E-03, 2.846E-01, 3.503E-02, 1.426E-02, 8.776E-02, 8.055E-02, 3.519E-02, 6.908E-02
1981-04-04, 7.960E-01, 6.615E-01, 3.540E-01, 8.418E-01, 1.968E-02, 4.861E-01, 1.066E-01, 1.039E+00, 1.131E+00, 1.801E+00, 3.765E-01, 8.564E-01, 2.509E-01, 7.890E-01, 4.863E-03, 8.185E-03, 3.330E-01, 3.828E-02, 1.981E-02, 1.046E-01, 7.826E-02, 3.446E-02, 6.824E-02
1981-04-05, 8.010E-01, 6.330E-01, 3.300E-01, 7.801E-01, 2.055E-02, 4.969E-01, 1.152E-01, 1.278E+00, 1.319E+00, 2.222E+00, 3.644E-01, 1.142E+00, 2.587E-01, 8.622E-01, 4.204E-03, 7.419E-03, 3.872E-01, 3.706E-02, 2.006E-02, 1.173E-01, 7.148E-02, 2.994E-02, 5.966E-02
1981-04-06, 6.965E-01, 5.882E-01, 2.927E-01, 7.084E-01, 1.948E-02, 4.750E-01, 1.089E-01, 1.304E+00, 1.345E+00, 2.304E+00, 3.374E-01, 1.301E+00, 2.510E-01, 8.620E-01, 3.429E-03, 5.372E-03, 4.045E-01, 3.234E-02, 1.359E-02, 1.130E-01, 6.152E-02, 2.626E-02, 4.920E-02
1981-04-07, 5.988E-01, 5.460E-01, 2.502E-01, 6.487E-01, 1.719E-02, 4.410E-01, 9.655E-02, 1.226E+00, 1.251E+00, 2.144E+00, 3.066E-01, 1.225E+00, 2.357E-01, 8.106E-01, 2.810E-03, 4.123E-03, 3.787E-01, 2.729E-02, 1.028E-02, 9.872E-02, 5.378E-02, 2.376E-02, 4.211E-02
1981-04-08, 6.141E-01, 5.289E-01, 2.340E-01, 6.221E-01, 1.705E-02, 4.370E-01, 9.488E-02, 1.276E+00, 1.288E+00, 2.244E+00, 2.976E-01, 1.348E+00, 2.320E-01, 8.245E-01, 2.426E-03, 3.383E-03, 3.952E-01, 2.578E-02, 8.257E-03, 9.724E-02, 5.001E-02, 2.247E-02, 3.846E-02
1981-04-09, 6.244E-01, 5.110E-01, 2.230E-01, 5.950E-01, 1.748E-02, 4.395E-01, 9.591E-02, 1.390E+00, 1.364E+00, 2.383E+00, 2.904E-01, 1.521E+00, 2.306E-01, 8.584E-01, 2.092E-03, 2.723E-03, 4.305E-01, 2.489E-02, 6.498E-03, 9.885E-02, 4.505E-02, 2.092E-02, 3.443E-02
1981-04-10, 5.546E-01, 4.734E-01, 1.945E-01, 5.539E-01, 1.539E-02, 4.122E-01, 8.486E-02, 1.252E+00, 1.253E+00, 2.163E+00, 2.648E-01, 1.386E+00, 2.187E-01, 8.068E-01, 1.722E-03, 2.114E-03, 4.005E-01, 2.140E-02, 4.995E-03, 8.534E-02, 3.942E-02, 1.912E-02, 3.007E-02
1981-04-11, 5.412E-01, 4.501E-01, 1.787E-01, 5.354E-01, 1.442E-02, 4.003E-01, 7.933E-02, 1.222E+00, 1.238E+00, 2.112E+00, 2.516E-01, 1.400E+00, 2.103E-01, 7.829E-01, 1.478E-03, 1.751E-03, 3.881E-01, 1.977E-02, 4.032E-03, 7.694E-02, 3.680E-02, 1.820E-02, 2.809E-02
1981-04-12, 5.453E-01, 4.353E-01, 1.746E-01, 5.234E-01, 1.466E-02, 4.028E-01, 7.988E-02, 1.356E+00, 1.360E+00, 2.288E+00, 2.496E-01, 1.657E+00, 2.095E-01, 8.077E-01, 1.309E-03, 1.512E-03, 4.290E-01, 1.940E-02, 3.385E-03, 7.844E-02, 3.493E-02, 1.742E-02, 2.661E-02
1981-04-13, 5.353E-01, 4.147E-01, 1.676E-01, 5.001E-01, 1.486E-02, 3.983E-01, 7.874E-02, 1.518E+00, 1.484E+00, 2.490E+00, 2.397E-01, 2.005E+00, 2.057E-01, 8.347E-01, 1.093E-03, 1.288E-03, 4.885E-01, 1.841E-02, 2.614E-03, 7.821E-02, 3.138E-02, 1.628E-02, 2.409E-02
1981-04-14, 5.050E-01, 3.866E-01, 1.553E-01, 4.655E-01, 1.443E-02, 3.858E-01, 7.497E-02, 1.661E+00, 1.592E+00, 2.625E+00, 2.225E-01, 2.377E+00, 1.982E-01, 8.400E-01, 8.413E-04, 1.033E-03, 5.559E-01, 1.646E-02, 1.817E-03, 7.365E-02, 2.681E-02, 1.454E-02, 2.054E-02
1981-04-15, 4.667E-01, 3.538E-01, 1.347E-01, 4.282E-01, 1.289E-02, 3.585E-01, 6.582E-02, 1.633E+00, 1.544E+00, 2.533E+00, 1.975E-01, 2.486E+00, 1.865E-01, 8.048E-01, 6.217E-04, 7.895E-04, 5.806E-01, 1.341E-02, 1.177E-03, 6.178E-02, 2.242E-02, 1.277E-02, 1.716E-02
1981-04-16, 4.485E-01, 3.302E-01, 1.211E-01, 4.042E-01, 1.188E-02, 3.413E-01, 6.023E-02, 1.698E+00, 1.600E+00, 2.542E+00, 1.801E-01, 2.726E+00, 1.777E-01, 7.905E-01, 4.932E-04, 6.375E-04, 6.377E-01, 1.131E-02, 9.163E-04, 5.384E-02, 1.926E-02, 1.160E-02, 1.473E-02
1981-04-17, 4.205E-01, 3.052E-01, 1.065E-01, 3.783E-01, 1.053E-02, 3.208E-01, 5.348E-02, 1.735E+00, 1.628E+00, 2.503E+00, 1.621E-01, 3.001E+00, 1.700E-01, 7.673E-01, 3.810E-04, 5.163E-04, 6.976E-01, 9.339E-03, 7.685E-04, 4.549E-02, 1.638E-02, 1.038E-02, 1.252E-02
1981-04-18, 3.831E-01, 2.768E-01, 9.010E-02, 3.524E-01, 8.704E-03, 2.919E-01, 4.378E-02, 1.629E+00, 1.530E+00, 2.314E+00, 1.406E-01, 2.966E+00, 1.619E-01, 7.202E-01, 2.788E-04, 4.033E-04, 7.020E-01, 7.257E-03, 6.325E-04, 3.605E-02, 1.360E-02, 7.566E-03, 1.020E-02
1981-04-19, 4.410E-01, 2.963E-01, 1.205E-01, 4.134E-01, 1.002E-02, 3.251E-01, 5.228E-02, 1.881E+00, 1.789E+00, 2.519E+00, 1.632E-01, 3.206E+00, 1.750E-01, 7.849E-01, 7.840E-04, 1.212E-03, 9.417E-01, 1.054E-02, 1.783E-03, 4.158E-02, 2.101E-02, 1.610E-02, 1.751E-02
1981-04-20, 3.951E-01, 2.696E-01, 8.818E-02, 3.769E-01, 8.285E-03, 2.934E-01, 4.222E-02, 1.790E+00, 1.725E+00, 2.387E+00, 1.391E-01, 3.282E+00, 1.679E-01, 7.488E-01, 3.385E-04, 4.899E-04, 9.133E-01, 7.231E-03, 7.205E-04, 2.940E-02, 1.554E-02, 9.962E-03, 1.211E-02
1981-04-21, 3.811E-01, 2.590E-01, 8.342E-02, 3.757E-01, 7.791E-03, 2.898E-01, 3.954E-02, 1.852E+00, 1.796E+00, 2.386E+00, 1.356E-01, 3.552E+00, 1.673E-01, 7.529E-01, 3.117E-04, 4.570E-04, 9.934E-01, 6.557E-03, 6.667E-04, 2.618E-02, 1.562E-02, 7.985E-03, 1.196E-02
1981-04-22, 3.448E-01, 2.370E-01, 7.084E-02, 3.557E-01, 6.422E-03, 2.612E-01, 3.276E-02, 1.783E+00, 1.742E+00, 2.223E+00, 1.179E-01, 3.903E+00, 1.598E-01, 7.038E-01, 2.463E-04, 3.797E-04, 1.068E+00, 5.116E-03, 5.710E-04, 2.047E-02, 1.325E-02, 8.305E-03, 1.019E-02
1981-04-23, 3.024E-01, 2.096E-01, 5.608E-02, 3.260E-01, 4.910E-03, 2.280E-01, 2.493E-02, 1.607E+00, 1.599E+00, 1.971E+00, 9.842E-02, 3.968E+00, 1.497E-01, 6.392E-01, 1.636E-04, 2.800E-04, 1.032E+00, 3.601E-03, 4.550E-04, 1.475E-02, 1.044E-02, 5.893E-03, 7.788E-03
1981-04-24, 2.677E-01, 1.860E-01, 4.474E-02, 3.001E-01, 3.618E-03, 1.997E-01, 1.842E-02, 1.485E+00, 1.515E+00, 1.752E+00, 8.201E-02, 4.202E+00, 1.408E-01, 5.829E-01, 1.109E-04, 2.044E-04, 1.022E+00, 2.529E-03, 3.650E-04, 1.069E-02, 7.953E-03, 5.784E-03, 5.738E-03
1981-04-25, 2.324E-01, 1.615E-01, 3.438E-02, 2.710E-01, 2.534E-03, 1.700E-01, 1.286E-02, 1.256E+00, 1.300E+00, 1.490E+00, 6.587E-02, 3.870E+00, 1.321E-01, 5.173E-01, 1.022E-04, 1.753E-04, 8.535E-01, 1.685E-03, 3.229E-04, 7.411E-03, 5.622E-03, 3.814E-03, 3.738E-03
1981-04-26, 2.475E-01, 1.694E-01, 5.334E-02, 3.038E-01, 3.390E-03, 1.907E-01, 1.714E-02, 1.461E+00, 1.547E+00, 1.639E+00, 7.942E-02, 3.425E+00, 1.418E-01, 5.635E-01, 3.903E-04, 6.527E-04, 9.456E-01, 3.960E-03, 1.117E-03, 1.271E-02, 9.585E-03, 8.609E-03, 7.537E-03
1981-04-27, 2.327E-01, 1.599E-01, 3.492E-02, 2.887E-01, 2.508E-03, 1.798E-01, 1.255E-02, 1.324E+00, 1.408E+00, 1.499E+00, 7.153E-02, 3.925E+00, 1.424E-01, 5.475E-01, 1.240E-04, 2.156E-04, 9.313E-01, 1.975E-03, 3.832E-04, 6.224E-03, 7.161E-03, 4.540E-03, 4.903E-03
1981-04-28, 2.288E-01, 1.580E-01, 3.369E-02, 2.931E-01, 2.459E-03, 1.825E-01, 1.234E-02, 1.349E+00, 1.453E+00, 1.456E+00, 7.378E-02, 4.337E+00, 1.444E-01, 5.493E-01, 1.143E-04, 1.987E-04, 1.047E+00, 2.109E-03, 3.526E-04, 5.500E-03, 8.207E-03, 5.575E-03, 5.743E-03
1981-04-29, 1.931E-01, 1.340E-01, 2.627E-02, 2.575E-01, 1.738E-03, 1.492E-01, 8.489E-03, 1.051E+00, 1.146E+00, 1.189E+00, 5.726E-02, 4.054E+00, 1.333E-01, 4.721E-01, 1.057E-04, 1.839E-04, 9.153E-01, 1.473E-03, 3.255E-04, 3.938E-03, 5.678E-03, 3.665E-03, 3.724E-03
1981-04-30, 1.638E-01, 1.134E-01, 2.115E-02, 2.273E-01, 1.252E-03, 1.215E-01, 5.624E-03, 8.657E-01, 9.575E-01, 9.815E-01, 4.461E-02, 3.894E+00, 1.218E-01, 4.109E-01, 9.704E-05, 1.693E-04, 8.291E-01, 1.018E-03, 2.998E-04, 2.866E-03, 3.663E-03, 3.341E-03, 2.222E-03
1981-05-01, 1.388E-01, 9.517E-02, 1.688E-02, 2.004E-01, 8.852E-04, 9.872E-02, 3.712E-03, 6.829E-01, 7.710E-01, 8.002E-01, 3.464E-02, 2.971E+00, 1.128E-01, 3.579E-01, 8.943E-05, 1.563E-04, 5.755E-01, 7.669E-04, 2.768E-04, 2.259E-03, 2.204E-03, 1.981E-03, 1.117E-03
1981-05-02, 1.506E-01, 1.052E-01, 1.799E-02, 2.225E-01, 1.051E-03, 1.148E-01, 4.294E-03, 8.445E-01, 9.780E-01, 8.567E-01, 4.255E-02, 3.349E+00, 1.234E-01, 3.868E-01, 8.257E-05, 1.445E-04, 7.320E-01, 7.778E-04, 2.561E-04, 2.072E-03, 3.282E-03, 3.096E-03, 1.910E-03
1981-05-03, 1.498E-01, 1.059E-01, 1.818E-02, 2.276E-01, 1.139E-03, 1.187E-01, 4.615E-03, 8.225E-01, 9.556E-01, 8.469E-01, 4.591E-02, 2.886E+00, 1.288E-01, 3.881E-01, 7.685E-05, 1.346E-04, 6.488E-01, 8.750E-04, 2.380E-04, 1.905E-03, 4.118E-03, 2.891E-03, 2.575E-03
1981-05-04, 1.497E-01, 1.075E-01, 1.864E-02, 2.335E-01, 1.248E-03, 1.235E-01, 5.055E-03, 8.103E-01, 9.437E-01, 8.433E-01, 5.000E-02, 2.620E+00, 1.322E-01, 3.907E-01, 7.162E-05, 1.256E-04, 6.055E-01, 1.015E-03, 2.216E-04, 1.756E-03, 5.233E-03, 4.090E-03, 3.512E-03
